"id","balancete","codigo","name","description","created_at","updated_at","deleted_at","danger_level"
"243","22","30.22.450","Vassoura, material cerdas piaçava, material cabo madeira plastificada, material cepa madeira, comprimento cepa 30 cm, comprimento cerdas mínimo 9 cm, caracrísticas adicionais com cabo colado.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"244","22","30.22.451","BALDE, MATERIAL PLÁSTICO, COM ALÇA DE ARAME GALVANIZADO, CAPACIDADE 15L",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"245","22","30.22.453","ESCOVA LIMPEZA GERAL, MATERIAL CORPO MADEIRA, MATERIAL CERDAS FIBRA NATURAL, COMPRIMENTO 29 CM, APLICAÇÃO VASO SANITÁRIO",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"246","22","30.22.47","VASSOURA PARA VASO SANITÁRIO",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"247","22","30.22.472","Pá coletora de lixo, material coletor poliestireno, cabo de madeira 80 cm.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"248","22","30.22.499","SACO PLÁSTICO LIXO, CAP. 60L - PCT. C/ 100",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"249","22","30.22.500","PÁ COLETORA DE LIXO C/ MOVIMENTO BASCULANTE DA CAIXA DE RECOLHIMENTO",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"250","22","30.22.510","COLETOR DE LIXO COM PEDAL E RODAS. CAPACIDADE 240 LITROS, COR AMARELA. PRODUZIDO EM POLIPROPILENO DE ALTA RESISTÊNCIA. MEDIDAS 62X104X62CM.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"251","22","30.22.520","RODO COM CABO. MATERIAL: CABO EM ALUMÍNIO E RODO EM POLIPROPILENO, COM DUAS BORRACHAS. COMPRIMENTO APROXIMADO DO SUPORTE 30 CM, COMPRIMENTO APROXIMADO DO CABO 1,50 M.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"252","22","30.22.522","Flanela, material algodão, cumprimento 40 cm, largura 60 cm, cor amarela, marca: rainha do vale.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"253","22","30.22.53","ESPANADOR ELETROSTÁTICO.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"254","22","30.22.540","PÁ COLETORA LIXO, MATERIAL COLETOR ALUMÍNIO ZINCADO, MATERIAL CABO MADEIRA, COMPRIMENTO CABO 80CM",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"255","22","30.22.562","ESCOVA DE PIA.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"256","22","30.22.564","DISPENSER HIGIENIZADOR. CAP: 800ML. COR: BRANCO",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"257","22","30.22.578","SABÃO EM PÓ. 5KG",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"258","22","30.22.586","LIXEIRA PLÁSTICA COM PEDAL PLÁSTICO E TAMPA, 67x41x47, CAPACIDADE 72 LITROS, BRANCA, ALÇAS LATERAIS",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"259","22","30.22.589","PANO DE LIMPEZA CHÃO, 100% ALGODÃO, COR BRANCA, MEDIDAS: 70 X 50 CM.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"260","22","30.22.590","PANO DE PRATO, ALGODÃO, MEDIDAS 68 X 40 CM.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"261","22","30.22.597","LIXEIRA PLÁSTICA RETANGULAR COM PEDAL PLÁSTICO E TAMPA, CAPACIDADE 60 LITROS.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"262","22","30.22.610","DISPENSER PARA PAPEL HIGIENICO COM CAPACIDADE DE ATÉ 500M",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"263","22","30.22.625","Fio de nylon perfil quadrado",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"264","22","30.22.627","Lixeira plástica retangular com pedal plástico e tampa, cor branca, capacidade 100L, 920 x 570 x 460 m",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"265","22","30.22.629","Sabonete espuma para mãos, uso em cozinhas industriais, neutro, sem cheiro, biodegradável, 800 ml.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"266","22","30.22.632","Detergente: composição: tensoativos, aniônicos, coadjuvante, preservantes, componente ativo linear alquibenzeno sulfonato de sódio. Aplicação: remoção de gorduras de louças, talheres e panelas. Aroma: neutro. Embalagem de 500 ml.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"267","22","30.22.638","BALDE CAP. 10L COM ALÇA DE FERRO.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"268","22","30.22.642","Papel higiênico, material celulose virgem, comprimento 300 m, largura 10 cm, tipo gofrado, folha simples, cor branca.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"269","22","30.22.667","LUSTRADOR MÓVEIS.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"270","22","30.22.677","COLETOR DE FIBRA DE VIDRO, PILHAS E BATERIAS.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"271","22","30.22.681","PANO LIMPEZA, MATERIAL 100 ALGODÃO, COMPRIMENTO 60 CM, LARGURA 45 CM, CARACTERÍSTICAS ADICIONAIS ALVEJADO, APLICAÇÃO LIMPEZA GERAL.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"272","22","30.22.682","PAPEL HIGIÊNICO, MATERIAL CELULOSE VIRGEM, COMPRIMENTO 30 M, LARGURA 10 CM, TIPO PICOTADO, QUANTIDADE FOLHAS SIMPLES, COR BRANCA.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"273","22","30.22.685","LIXEIRA PLÁSTICA REDONDA SEM TAMPA PARA RECICLAGEM 13 LITROS, CINZA, COM SIMBO DE RECICLAGEM E GRAVADO COM A PALAVRA ""NÃO RECICLÁVEL""",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"274","22","30.22.740","LIXEIRA plástica redonda sem tampa para reciclagem 13 litros, cinza, com simbolo de reciclagem e gravado com a palavra ""não reciclável""",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"275","22","30.22.741","LIXEIRA, material aço, capacidade 20 L, tipo com tampa e pedal acoplados, características adicionais cilíndrica com cesto interno removível, aplicação coleta de lixo.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"276","22","30.22.84","JOGO DE TAPETES PARA BANHEIRO, C/3 PEÇAS: 1 TAMPA 46 X 46;1 VASO45 X 48 E 1 PIA 45 X 70 CM, 100% POLIPROPILENO.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"277","22","30.22.91","PULVERIZADOR / BORRIFADOR, 500 ML, MATERIAL PLÁSTICO TRANSPARENTE, TIPO MANUAL COM GATILHO.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"278","36","30.36.481","FITA ADESIVA, MATERIAL PVC, TIPO AUTO-ZEBRADA, 5cm x 30m x 0,15mm, PRETA E AMARELA, PARA DEMARCAÇÃO E SINALIZAÇÃO.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"279","36","30.36.482","FILME PLÁSTICO, TIPO ESTIRÁVEL, MATERIAL PVC, LARGURA 10cm, APLICAÇÃO EMBALAR VIDRARIAS, COMPRIMENTO 38 METROS",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"280","36","30.36.526","TOUCA HOSPITALAR, MATERIAL NÃO TECIDO 100 POLIPROPILENO, COM ELÁSTICO, SEM COR, GRAMATURA 60 G/M2, TAMANHO ÚNICO, USO DESCARTÁVEL, CARACTERÍSTICA ADICIONAL 01 HIPOALERGÊNICA, ATÓXICA, INODORA, UNISSEX.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"281","36","30.36.527","LUVA DE PROTEÇÃO, LATÉX, USO HOSPITALAR, GRANDE, AMARELA, PALMA COM RANHURAS, NÃO ESTERILIZADA, SEM PÓ, COMPRIMENTO CANO 150 MM, TIPO AMBIDESTRA, MODELO HIPOALÉRGICA, FINALIDADE EPI, REUTILIZÁVEL, LISA.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"282","36","30.36.528","LIXEIRA, MATERIAL POLIPROPILENO, CAPACIDADE 15 L, TIPO QUADRADA, COR AZUL, CARACTERÍSTICAS ADICIONAIS COM TAMPA E PEDAL, APLICAÇÃO COLETA SELETIVA, IMPRESSÃO COM SÍMBOLO.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"283","36","30.36.529","PLACA IDENTIFICAÇÃO, MATERIAL PVC- CLORETO DE POLIVINILA, ALTURA 17 CM, APLICAÇÃO SINALIZAÇÃO AMBIENTE, LARGURA 15 CM.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"284","36","30.36.530","FITA ADESIVA, MATERIAL POLIPROPILENO, LARGURA 20 MM, COMPRIMENTO 30 M, COR VERMELHA.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"285","36","30.36.531","FITA ADESIVA, MATERIAL PVC, TIPO AUTO- ADESIVA ZEBRADA, LARGURA 5 CM, COMPRIMENTO 30 M, ESPESSURA 0,15 MM, PRETA E AMARELA, PARA DEMARCAÇÃO PISO, CARACTERÍSTICAS ADICIONAIS SINALIZAÇÃO DE SEGURANÇA.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"286","36","30.36.532","KIT DE EMERGÊNCIA PARA DESCONTAMINAÇÃO DE AMBIENTES COM CONFIRMAÇÃO DO COVID19.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"287","36","30.36.533","ÁLCOOL ETÍLICO, TIPO HIDRATADO, TEOR ALCOÓLICO 70 ( 70°GL), COMPOSIÇÃO BÁSICA COM CARBOPOL E GLICERINA, CARACTERÍSTICAS ADICIONAIS BAG IN BOX, COM BICO DOSADOR, REFIL.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"288","36","30.36.534","TAPETE, MATERIAL SUPERFÍCIE VINIL, MATERIAL BASE PVC- CLORETO DE POLIVINILA, TIPO BORRACHA ANTIDERRAPANTE, LARGURA 38 CM, COR BÁSICA PRETA, CARACTERÍSTICAS ADICIONAIS SANITIZANTE, ESPESSURA 10 MM, COMPRIMENTO 1 58 CM.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"289","36","30.36.535","DESINFETANTE, COMPOSIÇÃO À BASE DE QUATERNÁRIO DE AMÔNIO, PRINCÍPIO ATIVO CLORETO ALQUIL DIMETIL BENZIL AMÔNIO +TENSIOATIVO S, TEOR ATIVO TEOR ATIVO EM TORNO DE 1,5 , FORMA FÍSICA SOLUÇÃO AQUOSA.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"290","36","30.36.541","Saco plástico para lixo hospitalar, 30l, branco.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"291","36","30.36.545","Sabonete líquido para aplicação em mãos, 5L.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"292","36","30.36.546","Dispenser higienizador, capacidade 800 ml, fixação parede.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
